TotalAmount,CustomerID,Country,CountryRegionCode,Group,PersonID,PersonType,DateFirstPurchase,BirthDate,AGE,MaritalStatus,YearlyIncome,Gender,TotalChildren,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
109.770000,11153,Northwest,US,"North America",8391,IN,"2003-09-30 00:00:00.000000","1976-06-23 00:00:00.000000",49,M,25001-50000,F,0,"High School","Skilled Manual",1,2
2319.990000,11154,Northwest,US,"North America",11703,IN,"2003-07-14 00:00:00.000000","1976-08-21 00:00:00.000000",49,S,25001-50000,F,0,"Partial College","Skilled Manual",1,1
2319.990000,11155,Southwest,US,"North America",17211,IN,"2003-07-10 00:00:00.000000","1976-01-26 00:00:00.000000",49,S,25001-50000,M,0,"Partial College","Skilled Manual",0,1
2389.970000,11156,Southwest,US,"North America",9548,IN,"2003-07-12 00:00:00.000000","1976-02-07 00:00:00.000000",49,S,25001-50000,F,0,"Partial College","Skilled Manual",0,1
41.280000,11157,Northwest,US,"North America",13038,IN,"2004-01-25 00:00:00.000000","1975-06-11 00:00:00.000000",50,M,25001-50000,F,0,"High School","Skilled Manual",1,2
2395.960000,11158,Southwest,US,"North America",17031,IN,"2003-07-23 00:00:00.000000","1975-10-08 00:00:00.000000",50,S,25001-50000,M,0,"High School","Skilled Manual",1,2
48.560000,11159,Southwest,US,"North America",19259,IN,"2004-03-11 00:00:00.000000","1975-09-17 00:00:00.000000",50,S,25001-50000,F,0,"High School","Skilled Manual",0,2
2322.280000,11160,Southwest,US,"North America",9050,IN,"2003-08-25 00:00:00.000000","1974-01-08 00:00:00.000000",52,S,25001-50000,M,0,"Partial College","Skilled Manual",0,1
93.950000,11161,Southwest,US,"North America",12985,IN,"2003-12-03 00:00:00.000000","1974-04-22 00:00:00.000000",51,S,25001-50000,F,0,"Partial College","Skilled Manual",0,1
2329.980000,11162,Southwest,US,"North America",14792,IN,"2003-08-22 00:00:00.000000","1974-03-05 00:00:00.000000",51,S,25001-50000,M,0,"Partial College","Skilled Manual",1,1
46.270000,11163,Southwest,US,"North America",5872,IN,"2003-11-02 00:00:00.000000","1974-12-20 00:00:00.000000",51,M,25001-50000,M,0,"Partial College","Skilled Manual",1,1
144.760000,11164,Southwest,US,"North America",14151,IN,"2003-10-29 00:00:00.000000","1974-05-05 00:00:00.000000",51,S,25001-50000,M,0,"Partial College","Skilled Manual",0,1
102.490000,11165,Southwest,US,"North America",7251,IN,"2003-11-26 00:00:00.000000","1973-07-18 00:00:00.000000",52,M,50001-75000,F,0,"Partial College","Skilled Manual",0,1
87.960000,11166,Northwest,US,"North America",12441,IN,"2004-04-16 00:00:00.000000","1972-04-24 00:00:00.000000",53,S,50001-75000,F,0,"Partial College","Skilled Manual",0,2
3126.330000,11167,Northwest,US,"North America",19844,IN,"2003-07-11 00:00:00.000000","1972-08-01 00:00:00.000000",53,S,75001-100000,F,0,"Bachelors ",Management,0,1
3136.590000,11168,Southwest,US,"North America",18143,IN,"2003-07-19 00:00:00.000000","1968-05-15 00:00:00.000000",57,S,75001-100000,M,0,"Bachelors ",Management,0,1
81.260000,11169,Southwest,US,"North America",14713,IN,"2003-11-27 00:00:00.000000","1968-06-22 00:00:00.000000",57,M,75001-100000,M,4,"Bachelors ",Management,1,1
157.230000,11170,Northwest,US,"North America",3164,IN,"2004-02-27 00:00:00.000000","1968-02-05 00:00:00.000000",57,M,75001-100000,F,4,"Bachelors ",Management,1,1
6716.550000,11171,Southwest,US,"North America",16623,IN,"2002-02-20 00:00:00.000000","1967-10-09 00:00:00.000000",58,S,75001-100000,M,1,"Bachelors ",Management,1,2
128.940000,11172,Northwest,US,"North America",10282,IN,"2003-11-04 00:00:00.000000","1967-11-21 00:00:00.000000",58,M,75001-100000,F,1,"Bachelors ",Management,1,2
102.490000,11173,Northwest,US,"North America",12474,IN,"2003-09-03 00:00:00.000000","1967-09-01 00:00:00.000000",58,S,"greater than 100000",F,0,"Graduate Degree",Management,0,4
48.560000,11174,Southwest,US,"North America",19012,IN,"2004-01-14 00:00:00.000000","1967-07-13 00:00:00.000000",58,M,"greater than 100000",M,0,"Graduate Degree",Management,1,0
6710.550000,11175,Southwest,US,"North America",5468,IN,"2002-02-28 00:00:00.000000","1963-03-05 00:00:00.000000",62,S,50001-75000,M,0,"Partial College","Skilled Manual",1,2
1320.010000,11176,Canada,CA,"North America",15994,IN,"2003-08-06 00:00:00.000000","1968-01-25 00:00:00.000000",57,M,75001-100000,M,4,"Bachelors ",Management,1,1
135.250000,11177,Southwest,US,"North America",5651,IN,"2003-09-30 00:00:00.000000","1942-07-04 00:00:00.000000",83,M,"greater than 100000",M,2,"Graduate Degree",Management,1,2
144.760000,11178,Southwest,US,"North America",17696,IN,"2003-08-25 00:00:00.000000","1943-08-24 00:00:00.000000",82,M,75001-100000,M,2,"Graduate Degree",Management,1,3
125.440000,11179,Southwest,US,"North America",16169,IN,"2003-09-13 00:00:00.000000","1943-06-14 00:00:00.000000",82,M,"greater than 100000",F,2,"Graduate Degree",Management,1,3
138.450000,11180,Southwest,US,"North America",20564,IN,"2003-09-18 00:00:00.000000","1943-01-02 00:00:00.000000",83,M,"greater than 100000",F,1,"Bachelors ",Management,1,4
41.280000,11181,Southwest,US,"North America",4935,IN,"2003-11-08 00:00:00.000000","1943-08-08 00:00:00.000000",82,M,"greater than 100000",M,2,"Graduate Degree",Management,1,2
81.260000,11182,Northwest,US,"North America",3087,IN,"2004-02-29 00:00:00.000000","1944-08-25 00:00:00.000000",81,S,50001-75000,F,4,"Bachelors ",Management,1,2
46.270000,11183,Southwest,US,"North America",11425,IN,"2003-11-01 00:00:00.000000","1944-07-15 00:00:00.000000",81,S,50001-75000,F,4,"Bachelors ",Management,1,2
68.250000,11184,Southwest,US,"North America",18783,IN,"2004-02-11 00:00:00.000000","1944-11-16 00:00:00.000000",81,S,50001-75000,F,4,"Bachelors ",Management,1,2
1616.310000,11185,Canada,CA,"North America",12569,IN,"2003-08-25 00:00:00.000000","1944-10-08 00:00:00.000000",81,S,50001-75000,F,4,"Bachelors ",Management,1,2
41.280000,11186,Southwest,US,"North America",12608,IN,"2004-04-20 00:00:00.000000","1944-05-21 00:00:00.000000",81,S,50001-75000,F,4,"Bachelors ",Management,1,2
107.480000,11187,Northwest,US,"North America",20457,IN,"2003-10-05 00:00:00.000000","1944-02-22 00:00:00.000000",81,M,50001-75000,F,4,"Graduate Degree",Management,1,2
81.260000,11188,Southwest,US,"North America",9002,IN,"2004-05-04 00:00:00.000000","1944-09-06 00:00:00.000000",81,M,50001-75000,F,4,"Graduate Degree",Management,0,2
5944.220000,11189,Northwest,US,"North America",14459,IN,"2002-02-26 00:00:00.000000","1944-07-15 00:00:00.000000",81,S,50001-75000,M,4,"Graduate Degree",Management,1,2
46.270000,11190,Southwest,US,"North America",13265,IN,"2004-02-29 00:00:00.000000","1944-06-22 00:00:00.000000",81,M,50001-75000,M,5,"Bachelors ",Management,1,2
6743.580000,11191,Southwest,US,"North America",10722,IN,"2002-02-11 00:00:00.000000","1945-12-18 00:00:00.000000",80,S,50001-75000,F,5,"Bachelors ",Management,1,3
113.960000,11192,Northwest,US,"North America",17599,IN,"2003-12-25 00:00:00.000000","1945-09-13 00:00:00.000000",80,M,50001-75000,M,4,"Bachelors ",Management,1,2
41.280000,11193,Northwest,US,"North America",14519,IN,"2003-08-29 00:00:00.000000","1945-02-13 00:00:00.000000",80,M,50001-75000,M,4,"Bachelors ",Management,1,2
105.750000,11194,Southwest,US,"North America",7727,IN,"2003-09-14 00:00:00.000000","1945-06-10 00:00:00.000000",80,M,50001-75000,F,4,"Bachelors ",Management,1,2
105.750000,11195,Northwest,US,"North America",19140,IN,"2003-10-16 00:00:00.000000","1946-02-10 00:00:00.000000",79,M,50001-75000,F,5,"Bachelors ",Management,1,3
162.280000,11196,Northwest,US,"North America",2800,IN,"2003-09-04 00:00:00.000000","1946-06-07 00:00:00.000000",79,M,50001-75000,M,5,"Bachelors ",Management,1,3
207.560000,11197,Northwest,US,"North America",9000,IN,"2003-11-03 00:00:00.000000","1946-06-18 00:00:00.000000",79,M,50001-75000,F,3,"Bachelors ",Management,0,1
98.470000,11198,Southwest,US,"North America",8052,IN,"2003-08-09 00:00:00.000000","1946-11-26 00:00:00.000000",79,S,50001-75000,F,4,"Bachelors ",Management,1,1
131.750000,11199,Southwest,US,"North America",7729,IN,"2003-09-19 00:00:00.000000","1946-11-06 00:00:00.000000",79,M,50001-75000,F,4,"Bachelors ",Management,1,1
1463.380000,11200,Canada,CA,"North America",5409,IN,"2003-08-11 00:00:00.000000","1947-11-22 00:00:00.000000",78,M,50001-75000,M,4,"Bachelors ",Management,1,1
180.940000,11201,Southwest,US,"North America",3054,IN,"2004-01-02 00:00:00.000000","1947-08-18 00:00:00.000000",78,M,50001-75000,F,4,"Bachelors ",Management,1,1
73.980000,11202,Southwest,US,"North America",7092,IN,"2004-03-18 00:00:00.000000","1947-08-26 00:00:00.000000",78,M,75001-100000,F,5,"Bachelors ",Management,0,2
801.770000,11203,Canada,CA,"North America",5463,IN,"2003-08-24 00:00:00.000000","1948-08-21 00:00:00.000000",77,M,25001-50000,M,2,"High School",Professional,1,2
77.270000,11204,Northwest,US,"North America",20019,IN,"2004-02-10 00:00:00.000000","1948-06-01 00:00:00.000000",77,M,25001-50000,F,2,"High School",Professional,1,2
37.290000,11205,Northwest,US,"North America",18028,IN,"2004-01-28 00:00:00.000000","1948-07-24 00:00:00.000000",77,M,25001-50000,F,2,"High School",Professional,1,2
77.270000,11206,Northwest,US,"North America",13604,IN,"2003-11-12 00:00:00.000000","1948-09-24 00:00:00.000000",77,M,50001-75000,M,2,"Partial College",Professional,1,1
77.270000,11207,Northwest,US,"North America",8512,IN,"2003-08-04 00:00:00.000000","1948-07-19 00:00:00.000000",77,S,50001-75000,F,2,"Partial College",Professional,1,1
134.230000,11208,Southwest,US,"North America",3225,IN,"2003-09-05 00:00:00.000000","1948-02-04 00:00:00.000000",77,M,50001-75000,F,2,"Bachelors ",Management,1,0
37.290000,11209,Southwest,US,"North America",9318,IN,"2003-09-26 00:00:00.000000","1948-01-13 00:00:00.000000",78,M,50001-75000,F,2,"Bachelors ",Management,1,0
70.760000,11210,Southwest,US,"North America",13628,IN,"2003-11-07 00:00:00.000000","1948-06-08 00:00:00.000000",77,M,50001-75000,M,4,"Partial College",Professional,1,2
793.550000,11211,Canada,CA,"North America",12549,IN,"2003-08-05 00:00:00.000000","1949-10-12 00:00:00.000000",76,M,25001-50000,F,2,"High School",Professional,1,2
827.190000,11212,Canada,CA,"North America",9700,IN,"2003-08-03 00:00:00.000000","1949-11-05 00:00:00.000000",76,M,25001-50000,F,2,"High School",Professional,1,2
77.270000,11213,Northwest,US,"North America",3074,IN,"2003-09-29 00:00:00.000000","1949-05-14 00:00:00.000000",76,S,50001-75000,F,2,"Partial College",Professional,1,2
162.280000,11214,Northwest,US,"North America",4847,IN,"2004-02-15 00:00:00.000000","1949-11-07 00:00:00.000000",76,S,50001-75000,M,2,"Partial College",Professional,1,2
1155.520000,11215,Canada,CA,"North America",7440,IN,"2003-08-19 00:00:00.000000","1950-06-21 00:00:00.000000",75,M,25001-50000,F,2,"Partial High School","Skilled Manual",1,2
5948.240000,11216,Northwest,US,"North America",19820,IN,"2002-02-15 00:00:00.000000","1950-05-20 00:00:00.000000",75,S,50001-75000,F,2,"Partial College",Professional,1,2
5953.250000,11217,Northwest,US,"North America",10262,IN,"2002-02-10 00:00:00.000000","1950-02-11 00:00:00.000000",75,S,50001-75000,F,2,"Partial College",Professional,1,2
39.580000,11218,Northwest,US,"North America",11750,IN,"2003-09-01 00:00:00.000000","1950-09-11 00:00:00.000000",75,S,50001-75000,F,2,"Partial College",Professional,0,2
39.580000,11219,Northwest,US,"North America",15531,IN,"2004-05-01 00:00:00.000000","1950-12-02 00:00:00.000000",75,M,50001-75000,M,2,"High School",Professional,1,2
50.230000,11220,Southwest,US,"North America",2477,IN,"2003-09-15 00:00:00.000000","1950-02-23 00:00:00.000000",75,M,50001-75000,F,2,"Partial College",Professional,1,1
46.270000,11221,Southwest,US,"North America",5941,IN,"2003-10-09 00:00:00.000000","1950-06-10 00:00:00.000000",75,M,50001-75000,M,4,"Partial College",Professional,1,1
207.960000,11222,Southwest,US,"North America",2773,IN,"2004-05-04 00:00:00.000000","1950-08-17 00:00:00.000000",75,M,75001-100000,F,3,"Bachelors ",Management,1,1
1205.380000,11223,Canada,CA,"North America",3197,IN,"2003-08-02 00:00:00.000000","1951-09-16 00:00:00.000000",74,S,50001-75000,F,2,"High School",Professional,1,2
6685.590000,11224,Northwest,US,"North America",2656,IN,"2002-02-07 00:00:00.000000","1951-09-06 00:00:00.000000",74,S,50001-75000,F,2,"High School",Professional,1,2
73.250000,11225,Northwest,US,"North America",12350,IN,"2003-12-24 00:00:00.000000","1951-02-16 00:00:00.000000",74,M,50001-75000,F,2,"Partial College",Professional,1,1
37.290000,11226,Northwest,US,"North America",2873,IN,"2003-08-25 00:00:00.000000","1951-09-27 00:00:00.000000",74,M,50001-75000,F,2,"Partial College",Professional,1,1
5910.220000,11227,Southwest,US,"North America",11590,IN,"2002-02-03 00:00:00.000000","1951-08-12 00:00:00.000000",74,S,50001-75000,M,2,"Partial College",Professional,1,2
77.270000,11228,Southwest,US,"North America",12412,IN,"2004-04-27 00:00:00.000000","1951-04-19 00:00:00.000000",74,M,50001-75000,F,2,"Partial College",Professional,1,2
81.260000,11229,Southwest,US,"North America",15841,IN,"2004-01-28 00:00:00.000000","1951-12-03 00:00:00.000000",74,S,50001-75000,M,4,"Partial College",Professional,1,1
54.220000,11230,Southwest,US,"North America",9612,IN,"2004-01-17 00:00:00.000000","1951-04-03 00:00:00.000000",74,M,50001-75000,F,4,"Partial College",Professional,0,2
64.260000,11231,Northwest,US,"North America",17885,IN,"2003-08-14 00:00:00.000000","1952-11-14 00:00:00.000000",73,M,50001-75000,M,2,"High School",Professional,1,2
39.580000,11232,Northwest,US,"North America",3210,IN,"2004-03-23 00:00:00.000000","1952-09-27 00:00:00.000000",73,M,50001-75000,F,3,"High School",Professional,0,2
179.430000,11233,Southwest,US,"North America",18194,IN,"2003-08-12 00:00:00.000000","1952-09-09 00:00:00.000000",73,M,50001-75000,M,4,"Partial College",Professional,1,2
76.270000,11234,Southwest,US,"North America",3686,IN,"2003-08-12 00:00:00.000000","1952-11-19 00:00:00.000000",73,S,50001-75000,F,4,"Partial College",Professional,1,2
138.450000,11235,Northwest,US,"North America",15802,IN,"2004-01-05 00:00:00.000000","1952-02-08 00:00:00.000000",73,M,50001-75000,M,4,"Partial College",Professional,1,2
113.960000,11236,Northwest,US,"North America",13521,IN,"2004-04-05 00:00:00.000000","1952-03-05 00:00:00.000000",73,S,50001-75000,M,5,"Partial College",Professional,1,2
10566.380000,11237,Germany,DE,Europe,7511,IN,"2002-03-08 00:00:00.000000","1958-09-23 00:00:00.000000",67,S,"greater than 100000",M,2,"Bachelors ",Management,0,4
7542.770000,11238,"United Kingdom",GB,Europe,3392,IN,"2001-07-09 00:00:00.000000","1958-08-10 00:00:00.000000",67,S,"greater than 100000",F,2,"Bachelors ",Management,0,4
7511.550000,11239,"United Kingdom",GB,Europe,16405,IN,"2001-07-22 00:00:00.000000","1958-10-06 00:00:00.000000",67,M,"greater than 100000",F,2,"Partial College",Professional,0,2
7586.230000,11240,"United Kingdom",GB,Europe,14359,IN,"2001-08-30 00:00:00.000000","1958-12-11 00:00:00.000000",67,M,"greater than 100000",F,2,"Partial College",Professional,1,4
11469.188200,11241,France,FR,Europe,2436,IN,"2003-03-14 00:00:00.000000","1957-10-11 00:00:00.000000",68,S,75001-100000,F,2,"Partial College",Professional,1,4
11068.008200,11242,France,FR,Europe,18425,IN,"2003-03-23 00:00:00.000000","1957-11-11 00:00:00.000000",68,M,"greater than 100000",M,2,"Partial College",Professional,1,3
7164.250000,11243,"United Kingdom",GB,Europe,13712,IN,"2001-08-24 00:00:00.000000","1957-10-09 00:00:00.000000",68,M,"greater than 100000",F,2,"Partial College",Professional,1,3
7175.750000,11244,"United Kingdom",GB,Europe,12751,IN,"2001-08-15 00:00:00.000000","1957-11-26 00:00:00.000000",68,S,"greater than 100000",F,2,"Bachelors ",Management,0,3
10580.350000,11245,Germany,DE,Europe,15603,IN,"2002-03-29 00:00:00.000000","1956-10-27 00:00:00.000000",69,M,"greater than 100000",M,3,"High School",Professional,0,4
10575.330000,11246,Germany,DE,Europe,6162,IN,"2002-04-05 00:00:00.000000","1956-10-09 00:00:00.000000",69,M,"greater than 100000",F,3,"High School",Professional,0,4
7131.510000,11247,"United Kingdom",GB,Europe,5863,IN,"2001-08-21 00:00:00.000000","1956-06-06 00:00:00.000000",69,S,"greater than 100000",F,3,"Partial College",Professional,0,3
38.470000,11248,France,FR,Europe,12887,IN,"2004-01-15 00:00:00.000000","1955-03-26 00:00:00.000000",70,M,"greater than 100000",M,3,"Partial College",Professional,1,4
9890.270000,11249,Germany,DE,Europe,7289,IN,"2002-04-11 00:00:00.000000","1955-07-13 00:00:00.000000",70,M,"greater than 100000",F,3,"Partial College",Professional,1,3
7116.250000,11250,"United Kingdom",GB,Europe,2526,IN,"2001-09-17 00:00:00.000000","1955-03-12 00:00:00.000000",70,M,"greater than 100000",F,3,"High School",Professional,1,2
2318.960000,11251,Canada,CA,"North America",13411,IN,"2004-04-20 00:00:00.000000","1932-07-04 00:00:00.000000",93,S,25001-50000,M,4,"High School",Professional,0,2
6685.560000,11252,Southwest,US,"North America",19006,IN,"2002-02-14 00:00:00.000000","1932-06-07 00:00:00.000000",93,S,75001-100000,M,3,"Graduate Degree",Management,1,1
696.610000,11253,Canada,CA,"North America",17012,IN,"2003-09-02 00:00:00.000000","1933-02-28 00:00:00.000000",92,M,50001-75000,M,2,"Graduate Degree",Management,1,2
203.920000,11254,Northwest,US,"North America",15887,IN,"2004-05-26 00:00:00.000000","1933-03-03 00:00:00.000000",92,M,50001-75000,M,4,"Graduate Degree",Management,1,2
113.960000,11255,Northwest,US,"North America",13436,IN,"2003-08-27 00:00:00.000000","1933-04-04 00:00:00.000000",92,M,50001-75000,M,4,"Graduate Degree",Management,1,2
81.260000,11256,Northwest,US,"North America",10472,IN,"2003-10-17 00:00:00.000000","1933-09-20 00:00:00.000000",92,M,50001-75000,F,4,"Graduate Degree",Management,1,2
6677.380000,11257,Southwest,US,"North America",7742,IN,"2002-02-24 00:00:00.000000","1933-01-06 00:00:00.000000",93,S,"greater than 100000",F,1,"Graduate Degree",Management,1,4
49.230000,11258,Southwest,US,"North America",4422,IN,"2003-11-22 00:00:00.000000","1933-06-28 00:00:00.000000",92,M,"greater than 100000",M,1,"Graduate Degree",Management,1,4
6770.600000,11259,Northwest,US,"North America",19376,IN,"2002-03-07 00:00:00.000000","1965-03-27 00:00:00.000000",60,M,75001-100000,F,4,"Partial College",Professional,1,4
81.260000,11260,Southwest,US,"North America",7966,IN,"2003-08-09 00:00:00.000000","1965-04-12 00:00:00.000000",60,M,"greater than 100000",F,2,"Bachelors ",Management,1,3
6650.600000,11261,Southwest,US,"North America",9398,IN,"2002-03-30 00:00:00.000000","1965-04-24 00:00:00.000000",60,M,"greater than 100000",F,1,"Graduate Degree",Management,1,1
1126.820000,11262,Canada,CA,"North America",20532,IN,"2003-08-31 00:00:00.000000","1964-05-04 00:00:00.000000",61,M,75001-100000,F,4,"Bachelors ",Management,1,0
6754.060000,11263,Northwest,US,"North America",8473,IN,"2002-03-01 00:00:00.000000","1964-09-11 00:00:00.000000",61,M,75001-100000,F,5,"Partial College",Professional,1,3
3182.270000,11264,Northwest,US,"North America",5022,IN,"2003-07-06 00:00:00.000000","1964-06-17 00:00:00.000000",61,S,75001-100000,M,5,"Partial College",Professional,0,3
2351.960000,11265,Northwest,US,"North America",11905,IN,"2003-07-07 00:00:00.000000","1964-07-13 00:00:00.000000",61,M,75001-100000,F,5,"Partial College",Professional,1,3
5922.230000,11266,Northwest,US,"North America",3560,IN,"2002-03-13 00:00:00.000000","1964-05-05 00:00:00.000000",61,S,75001-100000,F,0,"Partial College",Professional,0,1
5943.230000,11267,Southwest,US,"North America",6679,IN,"2002-03-20 00:00:00.000000","1964-10-02 00:00:00.000000",61,S,"greater than 100000",M,4,"Partial College",Professional,1,4
98.250000,11268,Southwest,US,"North America",9972,IN,"2003-11-30 00:00:00.000000","1964-05-03 00:00:00.000000",61,M,"greater than 100000",F,2,"Graduate Degree",Management,1,2
42.280000,11269,Southwest,US,"North America",6565,IN,"2004-02-23 00:00:00.000000","1964-10-13 00:00:00.000000",61,M,"greater than 100000",M,2,"Graduate Degree",Management,1,2
5984.220000,11270,Southwest,US,"North America",17332,IN,"2002-03-13 00:00:00.000000","1964-05-04 00:00:00.000000",61,M,"greater than 100000",M,2,"Graduate Degree",Management,1,3
5973.240000,11271,Southwest,US,"North America",9120,IN,"2002-03-30 00:00:00.000000","1964-06-05 00:00:00.000000",61,S,"greater than 100000",F,2,"Bachelors ",Management,0,4
